aid	bvid	created	title	length	description	play	comment	review	coin	danmaku	favorite	like	reply	share
67611855	BV1nJ411N7Wp	1568378785	【睡前消息19】去武汉最偏僻的大学，洗大学里最贵的澡堂	17:15	睡前消息0913：  武汉晴川学院天价热水费；  理工科留学生超过商科；  美国AI在考试中获得惊人成绩；  安倍加税。	391372	2307	7950	7213	7951	2754	16958	2307	1447
412501562	BV1MV411f7RT	1585922933	【睡前消息97】禁止吃狗肉，就是“现代人类文明”的体现？	21:02	睡前消息20200403 江浙沪全面实行公民同招； 各省市GDP大挤水； 深圳禁止吃狗肉； 青岛外国人核酸检测插队。	1156369	9415	34558	37258	34562	12173	82832	9415	8719
77719360	BV13J411z7ic	1575203372	【睡前消息49】为什么印度雾霾爆表，莫迪却这么淡定？	15:13	睡前消息1201  印度雾霾爆表；  伊朗暴动；  麻辣烫征服韩国市场。	654872	2491	7609	8312	7609	3430	26451	2491	1354
94778716	BV1ME411u7AD	1583686997	【睡前消息86】美国男子自制火箭遇难，真是为了证明“地平说”？	16:22	睡前消息20200308 美国男子为证明地平说坐火箭上天遇意外去世。	749274	10348	459	6703	460	3267	35572	10348	2187
82215193	BV1CJ411L7dp	1578228035	【睡前消息62】中国首获别国矿产勘探授权，为何是卢旺达？	17:53	睡前消息0105第62期  温州成立破产法庭；  中国获卢旺达矿产勘探授权。	690339	2701	9901	9715	9901	3825	30515	2701	1643
73648395	BV1JE411Y7VE	1572182925	【睡前消息34】德国高速公路不限速？你们还没见到开飞机的……	12:23	睡前消息1027  大连14岁少年杀害11岁女孩；  德国高速公路不限速；  日本军官登上中国“戚继光号”。	570363	6069	12090	7439	12091	2983	20795	6069	1657
18705948	BV1PW411e7Ct	1516856400	【观天下讲坛第15期】马前卒：保卫我们的现代生活！	99:35	【观天下讲坛第15期】马前卒：保卫我们的现代生活！	218471	3103	11062	7823	11064	10040	8221	3102	3781
98294260	BV1mE411w7cV	1584879786	【睡前消息92】日本舰长兼职牛郎，究竟是道德的沦丧还是人性的扭曲	18:19	睡前消息0322 印度扣下中国货轮； 日本公司涉嫌对华出口“军事设备”； 长征7号甲发射失利； 日本舰长当牛郎。	1055188	15593	38870	15373	38870	5686	61543	15593	3579
62515899	BV1Ut411K7tK	1565103259	【睡前消息】每年大量从日韩进口的PX，突然被中国“白菜化”了？	19:34	睡前消息本期话题： 井盖被哄抢和西瓜被盗两则新闻； 财经专业分数线大幅度下降； 中国PX产业发展迅速； 中国高中生81%近视。	533943	2152	9422	7613	9423	3848	17953	2152	2069
75788909	BV1TJ411U7Eh	1573826010	【睡前消息42】中国学生真正需要的减负，是为了能合理增负	17:24	睡前消息1115  关于减负与公考	546123	3868	8684	17338	8684	7779	30234	3868	5870
582655283	BV1v64y1u7hb	1586092739	【睡前消息98】阳江核电站出现停堆事件，原因是：毛虾入侵……	15:29	睡前消息20200405 毛虾引起核电站停堆； 科学家精准删除特定记忆； 医保目录删除“神药”。	1052801	5951	13395	12114	13401	6061	53132	5951	4733
66825930	BV1P441117MD	1567776945	【睡前消息17】让蔡徐坤拿大奖的榜单，7年前就在台湾省丢过人	16:08	本期睡前消息话题：  211高校考研占座；  年金保险利率下调；  “上海港”利润率进入前10；  提高教师绩效工资；  蔡徐坤狂揽三项大奖。	521893	1832	7292	5610	7294	2640	18071	1832	1910
67284532	BV1HJ411K7A2	1568123553	【睡前消息18】日本：捕鱼配额不够怎么办？从台湾手里拿一点	20:47	本期【睡前消息】话题：  日本与台湾“交换”捕鱼配额；  贵州部分地区隐性债务短期偿还压力大；  卤味加当归超市被判退一赔十；  美国高中巨资建防弹教学楼。	582977	3770	12335	10648	12335	4280	22156	3770	2524
73855825	BV1CE411h7G4	1572355100	【睡前消息35】看完《我和我的祖国》，给七部短片排个名	24:41	睡前消息1029  医保问题；  《我和我的祖国》影评。	513572	2908	10593	27611	10596	7886	31237	2908	3555
370269034	BV1tZ4y1x7iU	1587142032	【睡前消息103】“剑桥论文证明新冠病毒起源美国”这种说法是怎么来的？	15:15	睡前消息0418 “新冠病毒来源于美国”这种说法是怎么演变来的； 什么是“生命游戏”。	800110	8152	12099	16937	12100	6898	52322	8152	4331
85457959	BV167411r75P	1580216772	【睡前故事】当年的收音机和电视机，对一个中国家庭多重要？	05:25	睡前消息特别版：收音机和电视机	460909	1289	2303	4784	2303	2350	21224	1289	830
80266613	BV1pJ411s7jK	1577020609	【睡前消息56】地中海发现新油气？土耳其已经坐不住了	15:32	睡前消息1222  地方债信息发布；  土耳其利比亚偷偷瓜分地中海？	707602	3971	9089	10416	9089	3840	29245	3971	1737
22256739	BV18W411j7Xz	1524043949	马前卒快问快答：我长得像刘亦菲没关系 刘亦菲别像我就好	01:48	马前卒快问快答	74104	502	204	275	206	275	1938	502	66
77959619	BV1RJ411q7xC	1575383884	【睡前消息50】关于“251”事件，华为应该自己来解释清楚	20:47	睡前消息1203  50期特别回顾；  华为“251”事件。	1960823	24547	27472	172905	27472	52533	162448	24547	27032
65045875	BV1J4411r7fQ	1566565288	【睡前消息13】院士被关五年，科研停了，却一份判决书都没有？	17:03	本期睡前消息话题： 沈国舫院士公开信呼吁审结李宁院士案； 罗布泊填湖； 日本对韩国松了口子； 全国彩票购买分布情况。	569434	3696	11819	13328	11821	5791	25204	3696	4555
37879935	BV1vt411q7b9	1544445621	《末条新闻》第4期：小户型学区房维权，也是争特权	17:04	每周，马前卒会挑出几条被忽略但却有意义的新闻，挖掘其深层背景，和大家分享一下他的见解，欢迎关注。 本期分享： 1.深圳某小学规定住房50平米以下限制入学？！ 2.三一重工百亿“闲钱”投理财 3.关注一下美国石油产量	60813	1123	1356	1657	1356	1084	3266	1123	666
68867125	BV1oJ411M7jv	1569329580	【睡前消息22】中国在浙江沿岸救下了一条触礁的……蒙古船？！	15:18	睡前消息0924  广州花都村民“一元钱看病”；  中国开国大典彩色镜头；  蒙古轮船在浙江沿岸触礁。	774063	959	2666	11191	2667	4822	25898	959	2112
94204894	BV1uE411p7pR	1583496960	【睡前消息85】粉丝闹出的事，肖战本人应该负多大责任？	18:37	睡前消息20200306 SpaceX星际飞船SN1原型爆炸； 肖战粉丝大闹互联网。	1463691	14712	42610	36985	42655	13608	102353	14711	12097
69134291	BV1qJ411T7C1	1569589600	【睡前消息23】埃塞：工业不发达，我要建大坝 埃及：水资源匮乏，你建我就打	19:12	睡前消息0927  埃塞俄比亚和埃及的尼罗河之争；  《现代汉语词典》收费版APP；  中国医生基因技术新进展；  中国学生体质普遍变弱。	702995	3495	13282	14112	13282	5349	28145	3495	2533
925383049	BV1rT4y1g75z	1587733141	【睡前消息106】文在寅大胜，韩国财阀终于“敢”离婚了	21:13	睡前消息20200424 韩国SK集团政商婚姻破裂； 什么是数字新基建； 文在寅国会选举大胜。	1183249	4868	16722	15597	16738	8559	60018	4868	3559
74986978	BV1fE411e76W	1573219731	【睡前消息39】如何彻底消灭“豫章书院”？	20:01	睡前消息1108  第三十九期  谈谈豫章书院	469855	5783	14234	24522	14235	8649	37085	5783	5538
70887884	BV1ZE411o73c	1570798144	【睡前消息27】香港，会走到要靠全国补贴养活的那一天吗？	16:55	睡前消息1011  抽水蓄能电站发电；  香港被评为自由度最高地区；  西班牙给佛朗哥迁坟；  周杰伦新歌。	1017321	1743	7750	8508	7750	4377	25225	1743	1575
81032253	BV1fJ411h71g	1577544137	【睡前消息58】给离婚加“冷静期”，只会让中国人更不想结婚	22:09	睡前消息1228  离婚设置“冷静期”；  法国养老金问题；  敦格铁路。	653223	7730	20515	24684	20515	7233	41751	7730	4688
76288050	BV1tJ411171H	1574168355	【睡前消息44】吹捧“中国玩家无敌”，成了游戏营销新手段？	18:19	睡前消息1119  《死亡搁浅》的“中国基建”是新型营销？  日本10列新干线泡水报废。	688334	5018	11432	7500	11432	3846	24631	5018	1634
70035727	BV1RE411S7TC	1570192115	【睡前消息25】全球一半大工程来自中国？看看人均，还得造！	17:25	睡前消息国庆特别版  介绍一些国外的大工程	481028	2795	6978	17256	6978	6223	28019	2795	1813
71109098	BV1sE411d7Na	1570961843	【睡前消息28】为了解释无锡立交桥事故，先回同济补课！	11:21	睡前消息1013  关于无锡立交桥事故，马前卒采访了同济大学桥梁工程系教授、现任中国公路学会桥梁与结构工程学理事石雪飞老师	484151	1989	4612	11579	4612	3784	25718	1989	2339
68379437	BV1SJ41137qz	1568987171	【睡前消息21】教会复兴“奴隶制”？美国人民表示情绪稳定	17:00	本期【睡前消息】内容  成都小学为男女生开设不同的课程；  乐高告赢乐拼；  美国教会“强征”流浪汉劳动。	535213	2895	9896	11087	9896	4667	22673	2895	2108
97954053	BV19E411A7iM	1584726857	【睡前消息91】对于海外回来躲避疫情的中国人，该怎么看待？	18:18	睡前消息0320 苹果“降速门”； 拾荒老人因防疫措施被打； 如何看待海外中国人回国躲避疫情。	828097	7489	18471	16770	18471	6027	50976	7489	3036
38454718	BV1ft411e7Li	1545130101	《末条新闻》第5期：12岁的杀人少年该死刑吗？	19:42	每周，马前卒会挑出一些容易被忽略的新闻，挖掘一下新闻背后的深层背景，和大家分享个人理解。欢迎大家关注~	108987	3436	3857	1959	3858	1375	3901	3436	1005
93474806	BV14E41147NX	1583249738	【睡前消息84】举办“万家宴”的武汉百步亭，到底是个怎样的社区？	18:03	睡前消息20200303 武汉百步亭社区； 香港给民众发钱。	884893	4275	12347	13966	12347	5546	43332	4275	3920
540226326	BV1ai4y187Wi	1586699789	【睡前消息101】又是凉山火灾，又是19人牺牲，我们该吸取什么教训？	18:12	睡前消息20200412 凉山火灾又导致19人牺牲； 消防队研究【睡前消息】。	801861	11542	144	32406	148	9110	63852	11542	3893
99889893	BV1n7411Q7nK	1585322689	【睡前消息94】面对不留后路的文在寅，韩国财阀也怕了	16:04	睡前消息0327 海阳核电站事故； 韩国李家三星集团现状； 美国疫情展望。	2185891	6096	20039	29596	20042	13110	94292	6096	4058
73385989	BV1sE41117bz	1572010578	【睡前消息33】不是准备骚乱就是在骚乱，香港要变成智利吗？	20:04	睡前消息1025： 智利又暴发骚乱； 郭敬明名誉权案件； 米粉价格。	770902	5217	13386	19913	13388	5990	33680	5217	2267
92483969	BV1eE411H7gg	1582907133	【睡前消息82】美国童子军协会被性侵案告到破产？老传统了……	17:03	睡前消息20200228 美国童子军协会牵涉成千上万起性侵案	754358	4886	10077	9855	10077	4158	37488	4886	1641
85052390	BV177411k7c6	1580040903	【睡前故事】“小米加步枪”里的小米，如何帮助共产党解放中国？	06:54	睡前消息特别版——睡前故事：国民变迁史 今天讲讲吃的故事，在解放战争当中，“小米加步枪”里面的“小米”到底有多神奇？	605372	3050	5990	18874	5990	5952	37962	3050	1655
84827103	BV1P7411Y7bG	1579860901	【睡前消息70】除夕夜，督工还有几件事想和大家聊聊！	22:03	睡前消息第70期 除夕夜，督工给B站同学们“表白”啦	814417	4974	12899	54758	12899	13590	61655	4974	5213
82475651	BV13J41157bn	1578405820	【睡前消息63】有了“山寨版”钱学森，台湾也要搞自主火箭？	18:10	睡前消息0107第63期 台湾自主研发火箭； 日本官员受中国彩票公司贿赂。	843918	3917	12404	10854	12404	5300	35510	3917	2412
76896117	BV12J41197SC	1574599961	【睡前消息46】FBI悬赏500万美元抓北大状元，是真的吗？	16:00	睡前消息1124  关于“毛宇纯悬赏”的消息；  8所中医院未进入《世界医学院名录》；  德国“阿吉斯”建筑垃圾破碎机。	752457	3695	6491	6821	6491	3520	25503	3695	1458
89468755	BV1W7411E7Y1	1581855156	【睡前消息78】《美国工厂》，是一部无产阶级的悲剧片？	12:56	睡前消息78 纪录片《美国工厂》	885063	9268	4058	21559	4058	11737	45457	9268	8668
81482070	BV1qJ411h73a	1577797830	【睡前消息59】年终盘点（上）：2019年，“特朗普三年”？	19:59	睡前消息2019年终盘点（上）  要盘点年终新闻，肯定绕不开美国；要谈美国，肯定绕不开特朗普。	783761	3348	14254	25004	14255	7920	42655	3348	5525
71338899	BV1uE411C7gj	1571145188	【睡前消息29】没有“淮海省”，徐州还是有当“省会”的命？	16:50	睡前消息1015  徐州要成淮海中心；  赤道几内亚腐败总统。	527519	3754	10067	8527	10067	5234	20306	3754	5592
77479313	BV1aJ411Q7fP	1575045530	【睡前消息48】苏州：别再提东方威尼斯了，那是意大利周庄！	15:33	睡前消息1129  威尼斯被水淹没，不知所措；  香港的“义勇军”；  北大“屠夫”陆步轩。	520556	1790	5460	8129	5460	3062	23656	1790	1101
91682858	BV1N7411M7SV	1582636966	【睡前消息81】今天的韩国，其实是个简化版的印度种姓社会？	15:50	睡前消息0225 韩国基督教会公然聚会； 发现“滇国相印”的历史意义； 往期内容回应。	1354662	10049	19715	20759	19715	9897	59157	10049	14239
795275092	BV1ZC4y1s7ic	1587304400	【睡前消息104】别放过鲍毓明，更别忘了还会有更多“鲍毓明”	16:27	睡前消息20200419 如何避免更多“鲍毓明”的出现。	833392	7963	18393	32564	18398	12118	68151	7964	8437
68090805	BV1LJ411w7Zv	1568724506	【睡前消息20】日本首相也“世袭”？小泉：又轮到我家了	18:36	睡前消息0917  无人机攻击沙特；  广东旧改新政；  小泉儿子进入安倍内阁；  法国数学家竞选巴黎市长。	509966	2614	9407	7148	9407	3426	18477	2614	1502
